"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.result.value.text","EHDSLaboratoryObservation.result.value.text","","","",0,1,"","","","string {[]} {[]}
","Observation result value as a text. Should be used only if coded result value is not expected otherwise use valueCodeableConcept.text.","Observation result value as a text. Should be used only if coded result value is not expected otherwise use valueCodeableConcept.text.","","","","","","","","","",,,,,"",,,,"EHDSObservation.result.value.text",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.result.value.numeric","EHDSLaboratoryObservation.result.value.numeric","","","",0,1,"","","","Quantity {[]} {[]}
","Observation result value as a quantity, result units of the measurement should be provided.","Observation result value as a quantity, result units of the measurement should be provided.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.result.value.numeric",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.result.value.range","EHDSLaboratoryObservation.result.value.range","","","",0,1,"","","","Range {[]} {[]}
","Observation result value as a range (open or closed). Result units of the measurement should be provided.","Observation result value as a range (open or closed). Result units of the measurement should be provided.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.result.value.range",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.result.value.coded","EHDSLaboratoryObservation.result.value.coded","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Observation result value from a valid code system","Observation result value from a valid code system","","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""For example this could be a code describing identified bacteria or other microorganism identified, description of urinary concernment, jaundice (hyperbilirubinemia), scoring (GCS), etc.""/>","","",,"preferred","SNOMED CT","","",,,,"EHDSObservation.result.value.coded",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.result.value.uncertainty","EHDSLaboratoryObservation.result.value.uncertainty","","","",0,1,"","","","Base {[]} {[]}
","Measurement uncertainty type and interval if needed.","Measurement uncertainty type and interval if needed.","","","","","","","","","",,,,,"",,,,"EHDSObservation.result.value.uncertainty",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.result.uncertainty","EHDSLaboratoryObservation.result.uncertainty","","","",0,1,"","","","Base {[]} {[]}
","Measurement uncertainty type and interval if needed.","Measurement uncertainty type and interval if needed.","","","","","","","","","",,,,,"",,,,"EHDSObservation.result.uncertainty",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.dataAbsentReason","EHDSLaboratoryObservation.dataAbsentReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Provides a reason why the expected value in the element Observation.value[x] is missing.","Provides a reason why the expected value in the element Observation.value[x] is missing.","","","","","","","","","",,"preferred","HL7 Data absent reason","","",,,,"EHDSObservation.dataAbsentReason",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.referenceRange","EHDSLaboratoryObservation.referenceRange","","","",0,*,"","","","Base {[]} {[]}
","Reference range, multiple reference ranges of different types culd by provided. Provides guide for interpretation of result.","Reference range, multiple reference ranges of different types culd by provided. Provides guide for interpretation of result.","Reference ranges are usually implied only for a numeric scale type. Use of the same units for reference range and value is implied.","","","","","","","","",,,,,"",,,,"EHDSObservation.referenceRange",0,*,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.interpretation","EHDSLaboratoryObservation.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Information about reference intervals and result interpretation.","Information about reference intervals and result interpretation.","","","","","","","","","",,"preferred","SNOMED CT, HL7 ObservationInterpretation","","",,,,"EHDSObservation.interpretation",0,*,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.resultDescription","EHDSLaboratoryObservation.resultDescription","","","",0,1,"","","","string {[]} {[]}
","Comments and narrative representation of the observation result and findings.","Comments and narrative representation of the observation result and findings.","","","","","","","","","",,,,,"",,,,"EHDSObservation.resultDescription",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component","EHDSLaboratoryObservation.component","","","",0,*,"","","","Base {[]} {[]}
","Component in case the observation consists of multiple sub-observations (e.g. blood pressure).","Component in case the observation consists of multiple sub-observations (e.g. blood pressure).","","","","","","","","","",,,,,"",,,,"EHDSObservation.component",0,*,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.code","EHDSLaboratoryObservation.component.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code representing the observation using the agreed code systems.","Code representing the observation using the agreed code systems.","","","","","","","","","",,"preferred","LOINC, NPU, SNOMED CT","","",,,,"EHDSObservation.component.code",1,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.originalName","EHDSLaboratoryObservation.component.originalName","","","",0,1,"","","","string {[]} {[]}
","Original (conventional) name of the observation","Original (conventional) name of the observation","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.originalName",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.result","EHDSLaboratoryObservation.component.result","","","",0,1,"","","","Base {[]} {[]}
","Result of the observation including text, numeric and coded results of the measurement and measurement uncertainty. Content of the observation result will vary according to the type of the observation.","Result of the observation including text, numeric and coded results of the measurement and measurement uncertainty. Content of the observation result will vary according to the type of the observation.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.result",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.result.value","EHDSLaboratoryObservation.component.result.value","","","",1,1,"","","","Base {[]} {[]}
","Observation result value according to the type of observation.","Observation result value according to the type of observation.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.result.value",1,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.result.value.text","EHDSLaboratoryObservation.component.result.value.text","","","",0,1,"","","","string {[]} {[]}
","Observation result value as a text. Should be used only if coded result value is not expected otherwise use valueCodeableConcept.text.","Observation result value as a text. Should be used only if coded result value is not expected otherwise use valueCodeableConcept.text.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.result.value.text",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.result.value.numeric","EHDSLaboratoryObservation.component.result.value.numeric","","","",0,1,"","","","Quantity {[]} {[]}
","Observation result value as a quantity, result units of the measurement should be provided.","Observation result value as a quantity, result units of the measurement should be provided.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.component.result.value.numeric",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.result.value.range","EHDSLaboratoryObservation.component.result.value.range","","","",0,1,"","","","Range {[]} {[]}
","Observation result value as a range (open or closed). Result units of the measurement should be provided.","Observation result value as a range (open or closed). Result units of the measurement should be provided.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.component.result.value.range",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.result.value.coded","EHDSLaboratoryObservation.component.result.value.coded","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Observation result value from a valid code system","Observation result value from a valid code system","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSObservation.component.result.value.coded",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.result.uncertainty","EHDSLaboratoryObservation.component.result.uncertainty","","","",0,1,"","","","Base {[]} {[]}
","Measurement uncertainty type and interval if needed.","Measurement uncertainty type and interval if needed.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.result.uncertainty",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.dataAbsentReason","EHDSLaboratoryObservation.component.dataAbsentReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Provides a reason why the expected value in the element Observation.value[x] is missing.","Provides a reason why the expected value in the element Observation.value[x] is missing.","","","","","","","","","",,"preferred","HL7 Data absent reason","","",,,,"EHDSObservation.component.dataAbsentReason",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.referenceRange","EHDSLaboratoryObservation.component.referenceRange","","","",0,*,"","","","Base {[]} {[]}
","Reference range, multiple reference ranges of different types culd by provided. Provides guide for interpretation of result.","Reference range, multiple reference ranges of different types culd by provided. Provides guide for interpretation of result.","Reference ranges are usually implied only for a numeric scale type. Use of the same units for reference range and value is implied.","","","","","","","","",,,,,"",,,,"EHDSObservation.component.referenceRange",0,*,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.component.interpretation","EHDSLaboratoryObservation.component.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Information about reference intervals and result interpretation.","Information about reference intervals and result interpretation.","","","","","","","","","",,"preferred","SNOMED CT, HL7 ObservationInterpretation","","",,,,"EHDSObservation.component.interpretation",0,*,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.derivedFrom[x]","EHDSLaboratoryObservation.derivedFrom[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSImagingStudy {[]} {[]}","Reference to the related resource from which the observation has been made. For example, a calculated anion gap or a fetal measurement based on an ultrasound image.","Reference to the related resource from which the observation has been made. For example, a calculated anion gap or a fetal measurement based on an ultrasound image.","","","","","","","","","",,,,,"",,,,"EHDSObservation.derivedFrom[x]",0,*,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.triggeredBy[x]","EHDSLaboratoryObservation.triggeredBy[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}","References to the observation(s) that triggered the performance of this observation.","References to the observation(s) that triggered the performance of this observation.","","","","","","","","","",,,,,"",,,,"EHDSObservation.triggeredBy[x]",0,*,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.hasMember[x]","EHDSLaboratoryObservation.hasMember[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}","This observation is a group observation (e.g. a battery, a panel of tests, a set of vital sign measurements) that includes the target as a member of the group.","This observation is a group observation (e.g. a battery, a panel of tests, a set of vital sign measurements) that includes the target as a member of the group.","","","","","","","","","",,,,,"",,,,"EHDSObservation.hasMember[x]",0,*,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.testKit","EHDSLaboratoryObservation.testKit","","","",0,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSDevice {[]} {[]}
","Laboratory test kit used during measurement.","Laboratory test kit used during measurement.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryObservation.testKit",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.calibrator","EHDSLaboratoryObservation.calibrator","","","",0,1,"","","","Identifier {[]} {[]}
","Information about which end-user calibrator the laboratory used for the measurement to indicate the metrological traceability chain.","Information about which end-user calibrator the laboratory used for the measurement to indicate the metrological traceability chain.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryObservation.calibrator",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.accreditationStatus","EHDSLaboratoryObservation.accreditationStatus","","","",0,1,"","","","boolean {[]} {[]}
","Accreditation status of the laboratory for the observation.","Accreditation status of the laboratory for the observation.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryObservation.accreditationStatus",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.previousResults","EHDSLaboratoryObservation.previousResults","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
","Previous results of the same observation","Previous results of the same observation","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryObservation.previousResults",0,*,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.pointOfCareTest","EHDSLaboratoryObservation.pointOfCareTest","","","",0,1,"","","","boolean {[]} {[]}
","Examination performed near or at the site of a patient.","Indicates if the observation is a point-of-care test (POCT), i.e. an examination performed near or at the site of a patient.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryObservation.pointOfCareTest",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport","EHDSLaboratoryReport","","","",0,*,"","","","null {[]} {[]}
","Laboratory report model","EHDS refined base model for Laboratory result report","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header","EHDSLaboratoryReport.header","","","",1,1,"","","","Base {[]} {[]}
","Laboratory Report header","Common header for all patient-related data","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header",1,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.subject","EHDSLaboratoryReport.header.subject","","","",1,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSPatient {[]} {[]}
","Patient/subject information","Patient/subject information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.subject",1,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.identifier","EHDSLaboratoryReport.header.identifier","","","",1,*,"","","","Identifier {[]} {[]}
","Unique identifier of the document","Business identifier for the object, unique within its system. Supporting disambiguation between different contexts (systems/countries).","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.identifier",0,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.authorship","EHDSLaboratoryReport.header.authorship","","","",1,*,"","","","Base {[]} {[]}
","Authorship of the laboratory report","Resource authoring details. Multiple authors can be provided.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship",1,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.authorship.author[x]","EHDSLaboratoryReport.header.authorship.author[x]","","","",0,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSDevice {[]} {[]}","Author and/or responsible for the resource. More specific models should define this more concretely.","Author(s) by whom the laboratory result report was authored. Multiple authors could be provided.","Author of the laboratory report could be either a health professional who authored the report, laboratory itself or laboratory information system. Author information is the only mandatory element of the laboratory report header. As such, each laboratory shall be able to provide at least the author information.","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.author[x]",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.authorship.datetime","EHDSLaboratoryReport.header.authorship.datetime","","","",1,1,"","","","dateTime {[]} {[]}
","Date and time of authoring/issuing","Date and time of authoring/issuing","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.datetime",1,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.status","EHDSLaboratoryReport.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Status of the resource or document","Status of the resource or document","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.status",1,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.language","EHDSLaboratoryReport.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Language in which the resource is written. Language is expressed by the IETF language tag.","Language in which the resource is written. Language is expressed by the IETF language tag.","","","","","","","","","",,"preferred","BCP 47","","",,,,"EHDSDataSet.header.language",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.documentType","EHDSLaboratoryReport.header.documentType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type of document at hand, e.g. 60591-5 Patient summary document.","Type of document at hand, e.g. 60591-5 Patient summary document.","","","","","","","","","",,"preferred","LOINC","","",,,,"EHDSDocument.header.documentType",1,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.documentTitle","EHDSLaboratoryReport.header.documentTitle","","","",1,1,"","","","string {[]} {[]}
","Human readable document title that can be displayed in search results, etc. This can be documentType's display name, or it can be assembled from multiple elements. Examples: 'Laboratory Result Report', 'Patient Summary of Jane Green 10.12.2024'","Human readable document title that can be displayed in search results, etc. This can be documentType's display name, or it can be assembled from multiple elements. Examples: 'Laboratory Result Report', 'Patient Summary of Jane Green 10.12.2024'","","","","","","","","","",,,,,"",,,,"EHDSDocument.header.documentTitle",1,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.period","EHDSLaboratoryReport.header.period","","","",0,1,"","","","Period {[]} {[]}
","Time of service that is being documented","Time of service that is being documented","","","","","","","","","",,,,,"",,,,"EHDSDocument.header.period",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.version","EHDSLaboratoryReport.header.version","","","",0,1,"","","","string {[]} {[]}
","Business version of the document.","Business version of the document.","","","","","","","","","",,,,,"",,,,"EHDSDocument.header.version",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.attestation","EHDSLaboratoryReport.header.attestation","","","",0,*,"","","","Base {[]} {[]}
","Document attestation details","Document attestation details","","","","","","","","","",,,,,"",,,,"EHDSDocument.header.attestation",0,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.attestation.attester[x]","EHDSLaboratoryReport.header.attestation.attester[x]","","","",1,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSDevice {[]} {[]}","Attester who validated the document. Multiple attesters could be provided.","Attester who validated laboratory result report. Multiple attesters could be provided.","Attestation (validation) of the laboratory report content is the usual step before legal authentication. Attestation could be provided by e.g. the laboratory specialist or the laboratory information system based on internal rules of the laboratory.","","","","","","","","",,,,,"",,,,"EHDSDocument.header.attestation.attester[x]",1,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.attestation.datetime","EHDSLaboratoryReport.header.attestation.datetime","","","",1,1,"","","","dateTime {[]} {[]}
","Date and time of the approval of the document by Attester.","Date and time of the approval of the document by Attester.","","","","","","","","","",,,,,"",,,,"EHDSDocument.header.attestation.datetime",1,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.legalAuthentication","EHDSLaboratoryReport.header.legalAuthentication","","","",0,1,"","","","Base {[]} {[]}
","Document legal authentication details","Document legal authentication details","","","","","","","","","",,,,,"",,,,"EHDSDocument.header.legalAuthentication",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.legalAuthentication.legalAuthenticator[x]","EHDSLaboratoryReport.header.legalAuthentication.legalAuthenticator[x]","","","",1,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}","The person or organization taking responsibility for the medical content of the document","The person or organization taking responsibility for the medical content of the document","Legal authentication of the laboratory report is the usual step after attestation. Legal authentication could be provided by e.g. the head of the laboratory or the laboratory organization itself.","","","","","","","","",,,,,"",,,,"EHDSDocument.header.legalAuthentication.legalAuthenticator[x]",1,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.legalAuthentication.datetime","EHDSLaboratoryReport.header.legalAuthentication.datetime","","","",1,1,"","","","dateTime {[]} {[]}
","Date and time when the document was authorised.","Date and time when the document was authorised.","","","","","","","","","",,,,,"",,,,"EHDSDocument.header.legalAuthentication.datetime",1,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.eventType","EHDSLaboratoryReport.header.eventType","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Categorisation of the event covered by the document (e.g. laboratory study types, imaging study types including modality, etc.). Selection of such tags or labels depends on the use case and agreement between data sharing parties. This meta-data element serves primarily for searching and filtering purposes.","Categorisation of the event covered by the document (e.g. laboratory study types, imaging study types including modality, etc.). Selection of such tags or labels depends on the use case and agreement between data sharing parties. This meta-data element serves primarily for searching and filtering purposes.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSDocument.header.eventType",0,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.serviceSpecialty","EHDSLaboratoryReport.header.serviceSpecialty","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Additional details about where the content was created (e.g. clinical specialty)","Additional details about where the content was created (e.g. clinical specialty)","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSDocument.header.serviceSpecialty",0,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.custodian","EHDSLaboratoryReport.header.custodian","","","",0,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}
","Organisation that is in charge of maintaining the document/report.","Organisation that is in charge of maintaining the document/report.","","","","","","","","","",,,,,"",,,,"EHDSDocument.header.custodian",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.header.confidentiality","EHDSLaboratoryReport.header.confidentiality","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Level of confidentiality of the document. Implicit value is normal.","Level of confidentiality of the document. Implicit value is normal.","","","","","","","","","",,"preferred","hl7:Confidentiality","","",,,,"EHDSDocument.header.confidentiality",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.presentedForm","EHDSLaboratoryReport.presentedForm","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSAttachment {[]} {[]}
","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","","","","","","","","","",,,,,"",,,,"EHDSDocument.presentedForm",0,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.healthInsuranceAndPaymentInformation","EHDSLaboratoryReport.healthInsuranceAndPaymentInformation","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSCoverage {[]} {[]}
","Health insurance and payment information","Health insurance and payment information","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.healthInsuranceAndPaymentInformation",0,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.intendedRecipient[x]","EHDSLaboratoryReport.intendedRecipient[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSPatient {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSRelatedPerson {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSDevice {[]} {[]}","Intended recipient","Information recipient (intended recipient or recipients of the report, additional recipients might be identified by the ordering party, e.g. GP, other specialist), if applicable","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.intendedRecipient[x]",0,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.body","EHDSLaboratoryReport.body","","","",0,1,"","","","Base {[]} {[]}
","Laboratory Report structured body","Laboratory Report structured body","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.body.orderInformation","EHDSLaboratoryReport.body.orderInformation","","","",0,*,"","","","Base {[]} {[]}
","Order Information (Laboratory Result Report could respond to multiple test orders)","Order Information (Laboratory Result Report could respond to multiple test orders)","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation",0,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.body.orderInformation.orderId","EHDSLaboratoryReport.body.orderInformation.orderId","","","",1,*,"","","","Identifier {[]} {[]}
","An identifier of the laboratory test order. Laboratory Result Report may respond to multiple orders.","An identifier of the laboratory test order. Laboratory Result Report may respond to multiple orders.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation.orderId",1,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.body.orderInformation.orderDateAndTime","EHDSLaboratoryReport.body.orderInformation.orderDateAndTime","","","",0,1,"","","","dateTime {[]} {[]}
","Date and time of the order placement.","Date and time of the order placement.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation.orderDateAndTime",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.body.orderInformation.orderPlacer[x]","EHDSLaboratoryReport.body.orderInformation.orderPlacer[x]","","","",0,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSPatient {[]} {[]}","The person/organisation ""authorised"" to place the order. Order placer could be either a health professional, health professional organisation or the patient himself.","The person/organisation ""authorised"" to place the order. Order placer could be either a health professional, health professional organisation or the patient himself.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation.orderPlacer[x]",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.body.orderInformation.orderReasonText","EHDSLaboratoryReport.body.orderInformation.orderReasonText","","","",0,*,"","","","string {[]} {[]}
","An explanation or justification for why this service is being requested in textual form.","An explanation or justification for why this service is being requested in textual form.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation.orderReasonText",0,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.body.orderInformation.orderReason[x]","EHDSLaboratoryReport.body.orderInformation.orderReason[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSCondition {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}","An explanation or justification for why this service is being requested in coded form.","An explanation or justification for why this service is being requested in coded form.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSLaboratoryReport.body.orderInformation.orderReason[x]",0,*,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.body.orderInformation.clinicalQuestion","EHDSLaboratoryReport.body.orderInformation.clinicalQuestion","","","",0,1,"","","","string {[]} {[]}
","Specification of clinical question (goal of the investigation) to be answered by the laboratory investigation.","Specification of clinical question (goal of the investigation) to be answered by the laboratory investigation.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation.clinicalQuestion",0,1,"",""
"EHDSLaboratoryReport","EHDSLaboratoryReport.body.supportingInformation","EHDSLaboratoryReport.body.supportingInformation","","","",0,1,"","","","Base {[]} {[]}
","Additional clinical information about the patient or specimen that may influence the services or their interpretations. This information includes diagnosis, clinical findings and other observations. In laboratory ordering these are typically referred to as 'ask at order entry questions (AOEs).' This includes observations explicitly requested by the producer (filler) to provide context or supporting information needed to complete the order. For example, reporting the amount of inspired oxygen for blood gas measurements.","Additional clinical information about the patient or specimen that may influence the services or their interpretations. This information includes diagnosis, clinical findings and other observations. In laboratory ordering these are typically referred to as 'ask at order entry questions (AOEs).' This includes observations explicitly requested by the producer (filler) to provide context or supporting information needed to complete the order. For example, reporting the amount of inspired oxygen for blood gas measurements.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.supportingInformation",0,1,"",""
